CMDLINE C:\Users\Acer\AppData\Local\Programs\Python\Python311\python.exe cli.py
MEM 72.242188 1749533857.7211
MEM 72.242188 1749533857.8217
MEM 72.242188 1749533857.9223
MEM 72.242188 1749533858.0227
MEM 72.242188 1749533858.1235
MEM 72.242188 1749533858.2240
MEM 72.242188 1749533858.3247
MEM 72.242188 1749533858.4250
MEM 72.242188 1749533858.5255
MEM 72.242188 1749533858.6259
MEM 72.242188 1749533858.7263
MEM 72.242188 1749533858.8273
MEM 72.242188 1749533858.9278
MEM 72.242188 1749533859.0287
MEM 72.242188 1749533859.1295
MEM 72.242188 1749533859.2303
MEM 72.242188 1749533859.3311
MEM 72.242188 1749533859.4317
MEM 72.242188 1749533859.5324
MEM 72.242188 1749533859.6330
MEM 72.242188 1749533859.7338
MEM 72.242188 1749533859.8346
MEM 72.242188 1749533859.9355
MEM 72.242188 1749533860.0360
MEM 72.242188 1749533860.1369
MEM 72.242188 1749533860.2373
MEM 72.242188 1749533860.3377
MEM 72.242188 1749533860.4384
MEM 72.242188 1749533860.5390
MEM 72.242188 1749533860.6394
MEM 72.242188 1749533860.7402
MEM 72.242188 1749533860.8406
MEM 72.242188 1749533860.9410
MEM 72.242188 1749533861.0417
MEM 72.242188 1749533861.1422
MEM 72.242188 1749533861.2428
MEM 72.242188 1749533861.3436
MEM 72.242188 1749533861.4443
MEM 72.242188 1749533861.5448
MEM 72.242188 1749533861.6454
MEM 72.242188 1749533861.7460
MEM 72.242188 1749533861.8469
MEM 72.242188 1749533861.9473
MEM 72.242188 1749533862.0477
MEM 72.242188 1749533862.1483
MEM 72.242188 1749533862.2488
MEM 72.242188 1749533862.3493
MEM 72.242188 1749533862.4499
MEM 72.242188 1749533862.5505
MEM 72.242188 1749533862.6511
MEM 72.242188 1749533862.7516
MEM 72.242188 1749533862.8522
MEM 72.242188 1749533862.9532
MEM 72.242188 1749533863.0538
MEM 72.242188 1749533863.1548
MEM 72.242188 1749533863.2553
MEM 72.242188 1749533863.3560
MEM 72.242188 1749533863.4569
MEM 72.242188 1749533863.5576
MEM 72.242188 1749533863.6584
MEM 72.242188 1749533863.7588
MEM 72.242188 1749533863.8595
MEM 72.242188 1749533863.9602
MEM 72.242188 1749533864.0612
MEM 72.242188 1749533864.1618
MEM 72.242188 1749533864.2622
MEM 72.242188 1749533864.3628
MEM 72.242188 1749533864.4634
MEM 72.242188 1749533864.5640
MEM 72.242188 1749533864.6645
MEM 72.242188 1749533864.7649
MEM 72.242188 1749533864.8654
MEM 72.242188 1749533864.9659
MEM 72.242188 1749533865.0665
MEM 72.242188 1749533865.1671
MEM 72.242188 1749533865.2679
MEM 72.242188 1749533865.3683
MEM 72.242188 1749533865.4689
MEM 72.242188 1749533865.5693
MEM 72.242188 1749533865.6698
MEM 72.242188 1749533865.7703
MEM 72.242188 1749533865.8710
MEM 72.242188 1749533865.9718
MEM 72.242188 1749533866.0722
MEM 72.242188 1749533866.1734
MEM 72.242188 1749533866.2736
MEM 72.242188 1749533866.3742
MEM 72.242188 1749533866.4749
MEM 72.242188 1749533866.5754
MEM 72.242188 1749533866.6759
MEM 72.242188 1749533866.7765
MEM 72.242188 1749533866.8774
MEM 72.242188 1749533866.9779
MEM 72.242188 1749533867.0784
MEM 72.242188 1749533867.1793
MEM 72.242188 1749533867.2799
MEM 72.242188 1749533867.3804
MEM 72.242188 1749533867.4810
MEM 72.242188 1749533867.5816
MEM 72.242188 1749533867.6825
MEM 72.242188 1749533867.7831
MEM 72.242188 1749533867.8838
MEM 72.242188 1749533867.9844
MEM 72.242188 1749533868.0848
MEM 72.242188 1749533868.1855
MEM 72.242188 1749533868.2859
MEM 72.242188 1749533868.3864
MEM 72.242188 1749533868.4870
MEM 72.242188 1749533868.5877
MEM 72.242188 1749533868.6885
MEM 72.242188 1749533868.7891
MEM 72.242188 1749533868.8896
MEM 72.242188 1749533868.9902
MEM 72.242188 1749533869.0908
MEM 72.242188 1749533869.1917
MEM 72.242188 1749533869.2921
MEM 72.242188 1749533869.3926
MEM 72.242188 1749533869.4931
MEM 72.242188 1749533869.5936
MEM 72.242188 1749533869.6941
MEM 72.242188 1749533869.7948
MEM 72.242188 1749533869.8952
MEM 72.242188 1749533869.9959
MEM 72.242188 1749533870.0965
MEM 72.242188 1749533870.1970
MEM 72.242188 1749533870.2975
MEM 72.242188 1749533870.3983
MEM 72.242188 1749533870.4990
MEM 72.242188 1749533870.5994
MEM 72.242188 1749533870.7000
MEM 72.242188 1749533870.8005
MEM 72.242188 1749533870.9011
MEM 72.242188 1749533871.0015
MEM 72.242188 1749533871.1026
MEM 72.242188 1749533871.2030
MEM 72.242188 1749533871.3038
MEM 72.242188 1749533871.4045
MEM 72.242188 1749533871.5049
MEM 72.242188 1749533871.6053
MEM 72.242188 1749533871.7057
MEM 72.242188 1749533871.8062
MEM 72.242188 1749533871.9069
MEM 72.242188 1749533872.0073
MEM 72.242188 1749533872.1081
MEM 72.242188 1749533872.2085
MEM 72.242188 1749533872.3090
MEM 72.242188 1749533872.4095
MEM 72.242188 1749533872.5100
MEM 72.242188 1749533872.6105
MEM 72.242188 1749533872.7112
MEM 72.242188 1749533872.8117
MEM 72.242188 1749533872.9126
MEM 72.242188 1749533873.0133
MEM 72.242188 1749533873.1138
MEM 72.242188 1749533873.2142
MEM 72.242188 1749533873.3148
MEM 72.242188 1749533873.4153
MEM 72.242188 1749533873.5161
MEM 72.242188 1749533873.6171
MEM 72.242188 1749533873.7175
MEM 72.242188 1749533873.8180
MEM 72.242188 1749533873.9185
MEM 72.242188 1749533874.0192
MEM 72.242188 1749533874.1201
MEM 72.242188 1749533874.2205
MEM 72.242188 1749533874.3214
MEM 72.242188 1749533874.4219
MEM 72.242188 1749533874.5227
MEM 72.242188 1749533874.6235
MEM 72.242188 1749533874.7243
MEM 72.242188 1749533874.8251
MEM 72.242188 1749533874.9256
MEM 72.242188 1749533875.0262
MEM 72.242188 1749533875.1266
MEM 72.242188 1749533875.2271
MEM 72.242188 1749533875.3279
MEM 72.242188 1749533875.4283
MEM 72.242188 1749533875.5289
MEM 72.242188 1749533875.6294
MEM 72.242188 1749533875.7298
MEM 72.242188 1749533875.8303
MEM 72.242188 1749533875.9312
MEM 72.242188 1749533876.0318
MEM 72.242188 1749533876.1322
MEM 72.242188 1749533876.2327
MEM 72.242188 1749533876.3334
MEM 72.242188 1749533876.4339
MEM 72.242188 1749533876.5346
MEM 72.242188 1749533876.6351
MEM 72.242188 1749533876.7357
MEM 72.242188 1749533876.8367
MEM 72.242188 1749533876.9372
MEM 72.242188 1749533877.0380
MEM 72.242188 1749533877.1387
MEM 72.242188 1749533877.2394
MEM 72.242188 1749533877.3398
MEM 72.242188 1749533877.4404
MEM 72.242188 1749533877.5414
MEM 72.242188 1749533877.6422
MEM 72.242188 1749533877.7430
MEM 72.242188 1749533877.8437
MEM 72.242188 1749533877.9444
MEM 72.242188 1749533878.0454
MEM 72.242188 1749533878.1462
MEM 72.242188 1749533878.2466
MEM 72.242188 1749533878.3475
MEM 72.242188 1749533878.4486
MEM 72.242188 1749533878.5491
MEM 72.242188 1749533878.6499
MEM 72.242188 1749533878.7504
MEM 72.242188 1749533878.8512
MEM 72.242188 1749533878.9519
MEM 72.242188 1749533879.0527
MEM 72.242188 1749533879.1534
MEM 72.242188 1749533879.2537
MEM 72.242188 1749533879.3544
MEM 72.242188 1749533879.4554
MEM 72.242188 1749533879.5561
MEM 72.242188 1749533879.6568
MEM 72.242188 1749533879.7573
MEM 72.242188 1749533879.8582
MEM 72.242188 1749533879.9587
MEM 72.242188 1749533880.0596
MEM 72.242188 1749533880.1604
MEM 72.242188 1749533880.2610
MEM 72.242188 1749533880.3619
MEM 72.242188 1749533880.4625
MEM 72.242188 1749533880.5633
MEM 72.242188 1749533880.6643
MEM 72.242188 1749533880.7649
MEM 72.242188 1749533880.8656
MEM 72.242188 1749533880.9661
MEM 72.242188 1749533881.0667
MEM 72.242188 1749533881.1672
MEM 72.242188 1749533881.2682
MEM 72.242188 1749533881.3690
MEM 72.242188 1749533881.4697
MEM 72.242188 1749533881.5703
MEM 72.242188 1749533881.6712
MEM 72.242188 1749533881.7720
MEM 72.242188 1749533881.8727
MEM 72.242188 1749533881.9737
MEM 72.242188 1749533882.0741
MEM 72.242188 1749533882.1752
MEM 72.242188 1749533882.2756
MEM 72.242188 1749533882.3764
MEM 72.242188 1749533882.4773
MEM 72.242188 1749533882.5781
MEM 72.242188 1749533882.6788
MEM 72.242188 1749533882.7795
MEM 72.242188 1749533882.8801
MEM 72.242188 1749533882.9807
MEM 72.242188 1749533883.0814
MEM 72.242188 1749533883.1819
MEM 72.242188 1749533883.2825
MEM 72.242188 1749533883.3833
MEM 72.242188 1749533883.4842
MEM 72.242188 1749533883.5848
MEM 72.242188 1749533883.6858
MEM 72.242188 1749533883.7865
MEM 72.242188 1749533883.8872
MEM 72.242188 1749533883.9880
MEM 72.242188 1749533884.0888
MEM 72.242188 1749533884.1896
MEM 72.242188 1749533884.2907
MEM 72.242188 1749533884.3917
MEM 72.242188 1749533884.4927
MEM 72.242188 1749533884.5934
MEM 72.242188 1749533884.6942
MEM 72.242188 1749533884.7948
MEM 72.242188 1749533884.8955
MEM 72.242188 1749533884.9963
MEM 72.242188 1749533885.0971
MEM 72.242188 1749533885.1979
MEM 72.242188 1749533885.2987
MEM 72.242188 1749533885.3995
MEM 72.242188 1749533885.4998
MEM 72.242188 1749533885.6002
MEM 72.242188 1749533885.7008
MEM 72.242188 1749533885.8013
MEM 72.242188 1749533885.9021
MEM 72.242188 1749533886.0029
MEM 72.242188 1749533886.1034
MEM 72.242188 1749533886.2039
MEM 72.242188 1749533886.3045
MEM 72.242188 1749533886.4052
MEM 72.242188 1749533886.5057
MEM 72.242188 1749533886.6066
MEM 72.242188 1749533886.7071
MEM 72.242188 1749533886.8076
MEM 72.242188 1749533886.9083
MEM 72.242188 1749533887.0089
MEM 72.242188 1749533887.1094
MEM 72.242188 1749533887.2103
MEM 72.242188 1749533887.3107
MEM 72.242188 1749533887.4112
MEM 72.242188 1749533887.5117
MEM 72.242188 1749533887.6123
MEM 72.242188 1749533887.7130
MEM 72.242188 1749533887.8135
MEM 72.242188 1749533887.9140
MEM 72.242188 1749533888.0145
MEM 72.242188 1749533888.1156
MEM 72.242188 1749533888.2161
MEM 72.242188 1749533888.3166
MEM 72.242188 1749533888.4176
MEM 72.242188 1749533888.5179
MEM 72.242188 1749533888.6183
MEM 72.242188 1749533888.7189
MEM 72.242188 1749533888.8197
MEM 72.242188 1749533888.9203
MEM 72.242188 1749533889.0208
MEM 72.242188 1749533889.1217
MEM 72.242188 1749533889.2225
MEM 72.242188 1749533889.3229
MEM 72.242188 1749533889.4234
MEM 72.242188 1749533889.5242
MEM 72.242188 1749533889.6248
MEM 72.242188 1749533889.7253
MEM 72.242188 1749533889.8261
MEM 72.242188 1749533889.9265
MEM 72.242188 1749533890.0272
MEM 72.242188 1749533890.1276
MEM 72.242188 1749533890.2285
MEM 72.242188 1749533890.3289
MEM 72.242188 1749533890.4298
MEM 72.242188 1749533890.5305
MEM 72.242188 1749533890.6309
MEM 72.242188 1749533890.7316
MEM 72.242188 1749533890.8320
MEM 72.242188 1749533890.9324
MEM 72.242188 1749533891.0333
MEM 72.242188 1749533891.1341
MEM 72.242188 1749533891.2347
MEM 72.242188 1749533891.3354
MEM 72.242188 1749533891.4361
MEM 72.242188 1749533891.5371
MEM 72.242188 1749533891.6375
MEM 72.242188 1749533891.7381
MEM 72.242188 1749533891.8388
MEM 72.242188 1749533891.9394
MEM 72.242188 1749533892.0399
MEM 72.242188 1749533892.1407
MEM 72.242188 1749533892.2413
MEM 72.242188 1749533892.3421
MEM 72.242188 1749533892.4425
MEM 72.242188 1749533892.5434
MEM 72.242188 1749533892.6437
MEM 72.242188 1749533892.7443
MEM 72.242188 1749533892.8448
MEM 72.242188 1749533892.9453
MEM 72.242188 1749533893.0460
MEM 72.242188 1749533893.1466
MEM 72.242188 1749533893.2470
MEM 72.242188 1749533893.3476
MEM 72.242188 1749533893.4481
MEM 72.242188 1749533893.5489
MEM 72.242188 1749533893.6496
MEM 72.242188 1749533893.7505
MEM 72.242188 1749533893.8515
MEM 72.242188 1749533893.9522
MEM 72.242188 1749533894.0526
MEM 72.242188 1749533894.1532
MEM 72.242188 1749533894.2537
MEM 72.242188 1749533894.3542
MEM 72.242188 1749533894.4549
MEM 72.242188 1749533894.5558
MEM 72.242188 1749533894.6564
MEM 72.242188 1749533894.7572
MEM 72.242188 1749533894.8578
MEM 72.242188 1749533894.9584
MEM 72.242188 1749533895.0589
MEM 72.242188 1749533895.1598
MEM 72.242188 1749533895.2603
MEM 72.242188 1749533895.3608
MEM 72.242188 1749533895.4614
MEM 72.242188 1749533895.5619
MEM 72.242188 1749533895.6625
MEM 72.242188 1749533895.7629
MEM 72.242188 1749533895.8636
MEM 72.242188 1749533895.9642
MEM 72.242188 1749533896.0646
MEM 72.242188 1749533896.1649
MEM 72.242188 1749533896.2657
MEM 72.242188 1749533896.3662
MEM 72.242188 1749533896.4669
MEM 72.242188 1749533896.5675
MEM 72.242188 1749533896.6681
MEM 72.242188 1749533896.7689
MEM 72.242188 1749533896.8696
MEM 72.242188 1749533896.9700
MEM 72.242188 1749533897.0706
MEM 72.242188 1749533897.1713
MEM 72.242188 1749533897.2718
MEM 72.242188 1749533897.3724
MEM 72.242188 1749533897.4728
MEM 72.242188 1749533897.5733
MEM 72.242188 1749533897.6739
MEM 72.242188 1749533897.7746
MEM 72.242188 1749533897.8752
MEM 72.242188 1749533897.9755
MEM 72.242188 1749533898.0761
MEM 72.242188 1749533898.1767
MEM 72.242188 1749533898.2773
MEM 72.242188 1749533898.3776
MEM 72.242188 1749533898.4781
MEM 72.242188 1749533898.5788
MEM 72.242188 1749533898.6795
MEM 72.242188 1749533898.7799
MEM 72.242188 1749533898.8804
MEM 72.242188 1749533898.9808
MEM 72.242188 1749533899.0819
MEM 72.242188 1749533899.1825
MEM 72.242188 1749533899.2830
MEM 72.242188 1749533899.3835
MEM 72.242188 1749533899.4840
MEM 72.242188 1749533899.5845
MEM 72.242188 1749533899.6851
MEM 72.242188 1749533899.7855
MEM 72.242188 1749533899.8859
MEM 72.242188 1749533899.9868
MEM 72.242188 1749533900.0872
MEM 72.242188 1749533900.1877
MEM 72.242188 1749533900.2882
MEM 72.242188 1749533900.3889
MEM 72.242188 1749533900.4895
MEM 72.242188 1749533900.5903
MEM 72.242188 1749533900.6909
MEM 72.242188 1749533900.7915
MEM 72.242188 1749533900.8921
MEM 72.242188 1749533900.9927
MEM 72.242188 1749533901.0932
MEM 72.242188 1749533901.1938
MEM 72.242188 1749533901.2943
MEM 72.242188 1749533901.3949
MEM 72.242188 1749533901.4953
MEM 72.242188 1749533901.5959
MEM 72.242188 1749533901.6963
MEM 72.242188 1749533901.7968
MEM 72.242188 1749533901.8973
MEM 72.242188 1749533901.9979
MEM 72.242188 1749533902.0983
MEM 72.242188 1749533902.1990
MEM 72.242188 1749533902.2996
MEM 72.242188 1749533902.4000
MEM 72.242188 1749533902.5007
MEM 72.242188 1749533902.6013
MEM 72.242188 1749533902.7017
MEM 72.242188 1749533902.8022
MEM 72.242188 1749533902.9026
MEM 72.242188 1749533903.0035
MEM 72.242188 1749533903.1040
MEM 72.242188 1749533903.2045
MEM 72.242188 1749533903.3049
MEM 72.242188 1749533903.4052
MEM 72.242188 1749533903.5057
MEM 72.242188 1749533903.6065
MEM 72.242188 1749533903.7071
MEM 72.242188 1749533903.8076
MEM 72.242188 1749533903.9084
MEM 72.242188 1749533904.0090
MEM 72.242188 1749533904.1097
MEM 72.242188 1749533904.2102
MEM 72.242188 1749533904.3107
MEM 72.242188 1749533904.4112
MEM 72.242188 1749533904.5122
MEM 72.242188 1749533904.6126
MEM 72.242188 1749533904.7130
MEM 72.242188 1749533904.8135
MEM 72.242188 1749533904.9139
MEM 72.242188 1749533905.0145
MEM 72.242188 1749533905.1149
MEM 72.242188 1749533905.2156
MEM 72.242188 1749533905.3164
MEM 72.242188 1749533905.4170
MEM 72.242188 1749533905.5176
MEM 72.242188 1749533905.6182
MEM 72.242188 1749533905.7189
MEM 72.242188 1749533905.8196
MEM 72.242188 1749533905.9201
MEM 72.242188 1749533906.0205
MEM 72.242188 1749533906.1210
MEM 72.242188 1749533906.2214
MEM 72.242188 1749533906.3219
MEM 72.242188 1749533906.4224
MEM 72.242188 1749533906.5229
MEM 72.242188 1749533906.6233
MEM 72.242188 1749533906.7242
MEM 72.242188 1749533906.8250
MEM 72.242188 1749533906.9257
MEM 72.242188 1749533907.0262
MEM 72.242188 1749533907.1270
MEM 72.242188 1749533907.2278
MEM 72.242188 1749533907.3285
MEM 72.242188 1749533907.4291
MEM 72.242188 1749533907.5300
MEM 72.242188 1749533907.6305
MEM 72.242188 1749533907.7312
MEM 72.242188 1749533907.8318
MEM 72.242188 1749533907.9327
MEM 72.242188 1749533908.0333
MEM 72.242188 1749533908.1338
MEM 72.242188 1749533908.2347
MEM 72.242188 1749533908.3351
MEM 72.242188 1749533908.4357
MEM 72.242188 1749533908.5364
MEM 72.242188 1749533908.6370
MEM 72.242188 1749533908.7374
MEM 72.242188 1749533908.8380
MEM 72.242188 1749533908.9389
MEM 72.242188 1749533909.0396
MEM 72.242188 1749533909.1399
MEM 72.242188 1749533909.2408
MEM 72.242188 1749533909.3412
MEM 72.242188 1749533909.4419
MEM 72.242188 1749533909.5425
MEM 72.242188 1749533909.6432
MEM 72.242188 1749533909.7440
MEM 72.242188 1749533909.8447
MEM 72.242188 1749533909.9455
MEM 72.242188 1749533910.0461
MEM 72.242188 1749533910.1468
MEM 72.242188 1749533910.2475
MEM 72.242188 1749533910.3485
MEM 72.242188 1749533910.4491
MEM 72.242188 1749533910.5497
MEM 72.242188 1749533910.6505
MEM 72.242188 1749533910.7511
MEM 72.242188 1749533910.8519
MEM 72.242188 1749533910.9527
MEM 72.242188 1749533911.0532
MEM 72.242188 1749533911.1537
MEM 72.269531 1749533911.2545
MEM 72.281250 1749533911.3553
MEM 72.281250 1749533911.4561
MEM 72.281250 1749533911.5570
MEM 72.281250 1749533911.6577
MEM 72.281250 1749533911.7586
MEM 72.296875 1749533911.8595
MEM 72.296875 1749533911.9608
MEM 72.296875 1749533912.0616
MEM 72.296875 1749533912.1626
MEM 72.296875 1749533912.2635
MEM 72.296875 1749533912.3641
MEM 72.296875 1749533912.4647
MEM 72.296875 1749533912.5653
MEM 72.296875 1749533912.6660
MEM 72.296875 1749533912.7698
MEM 72.296875 1749533912.8707
MEM 72.296875 1749533912.9712
MEM 72.296875 1749533913.0719
MEM 72.296875 1749533913.1725
MEM 72.296875 1749533913.2730
MEM 72.296875 1749533913.3737
MEM 72.296875 1749533913.4742
MEM 72.296875 1749533913.5748
MEM 72.296875 1749533913.6751
MEM 72.296875 1749533913.7757
MEM 72.296875 1749533913.8762
MEM 72.296875 1749533913.9767
MEM 72.296875 1749533914.0774
MEM 72.296875 1749533914.1779
MEM 72.296875 1749533914.2784
MEM 72.296875 1749533914.3791
MEM 72.296875 1749533914.4797
MEM 72.296875 1749533914.5806
MEM 72.296875 1749533914.6812
MEM 72.296875 1749533914.7816
MEM 72.296875 1749533914.8821
MEM 72.296875 1749533914.9827
MEM 72.296875 1749533915.0831
MEM 72.296875 1749533915.1839
MEM 72.296875 1749533915.2846
MEM 72.296875 1749533915.3850
MEM 72.296875 1749533915.4857
MEM 72.296875 1749533915.5862
MEM 72.296875 1749533915.6868
MEM 72.296875 1749533915.7875
MEM 72.296875 1749533915.8879
MEM 72.296875 1749533915.9884
MEM 72.296875 1749533916.0889
MEM 72.296875 1749533916.1896
MEM 72.296875 1749533916.2902
MEM 72.296875 1749533916.3908
MEM 72.296875 1749533916.4913
MEM 72.296875 1749533916.5922
MEM 72.296875 1749533916.6927
MEM 72.296875 1749533916.7935
MEM 72.296875 1749533916.8941
MEM 72.296875 1749533916.9948
MEM 72.296875 1749533917.0952
MEM 72.296875 1749533917.1958
MEM 72.296875 1749533917.2963
MEM 72.296875 1749533917.3968
MEM 72.296875 1749533917.4973
MEM 72.296875 1749533917.5980
MEM 72.296875 1749533917.6984
MEM 72.296875 1749533917.7990
MEM 72.296875 1749533917.8996
MEM 72.296875 1749533918.0000
MEM 72.296875 1749533918.1005
MEM 72.296875 1749533918.2010
MEM 72.296875 1749533918.3014
MEM 72.296875 1749533918.4020
MEM 72.296875 1749533918.5025
MEM 72.296875 1749533918.6030
MEM 72.296875 1749533918.7037
MEM 72.296875 1749533918.8046
MEM 72.296875 1749533918.9053
MEM 72.296875 1749533919.0061
MEM 72.296875 1749533919.1065
MEM 72.296875 1749533919.2075
MEM 72.296875 1749533919.3081
MEM 72.296875 1749533919.4089
MEM 72.296875 1749533919.5095
MEM 72.296875 1749533919.6106
MEM 72.296875 1749533919.7112
MEM 72.296875 1749533919.8119
MEM 72.296875 1749533919.9124
MEM 72.296875 1749533920.0131
MEM 72.296875 1749533920.1137
MEM 72.296875 1749533920.2141
MEM 72.296875 1749533920.3147
MEM 72.296875 1749533920.4151
MEM 72.296875 1749533920.5157
MEM 72.296875 1749533920.6163
MEM 72.296875 1749533920.7174
MEM 72.296875 1749533920.8179
MEM 72.296875 1749533920.9183
MEM 72.296875 1749533921.0189
MEM 72.296875 1749533921.1197
MEM 72.296875 1749533921.2203
MEM 72.296875 1749533921.3207
MEM 72.296875 1749533921.4214
MEM 72.296875 1749533921.5219
MEM 72.296875 1749533921.6224
MEM 72.296875 1749533921.7232
MEM 72.296875 1749533921.8235
MEM 72.296875 1749533921.9241
MEM 72.296875 1749533922.0247
MEM 72.296875 1749533922.1251
MEM 72.296875 1749533922.2256
MEM 72.296875 1749533922.3263
MEM 72.296875 1749533922.4270
MEM 72.296875 1749533922.5275
MEM 72.296875 1749533922.6281
MEM 72.296875 1749533922.7284
MEM 72.296875 1749533922.8291
MEM 72.296875 1749533922.9297
MEM 72.296875 1749533923.0301
MEM 72.296875 1749533923.1306
MEM 72.296875 1749533923.2312
MEM 72.296875 1749533923.3319
MEM 72.296875 1749533923.4324
MEM 72.296875 1749533923.5328
MEM 72.296875 1749533923.6335
MEM 72.296875 1749533923.7341
MEM 72.296875 1749533923.8349
MEM 72.296875 1749533923.9353
MEM 72.296875 1749533924.0364
MEM 72.296875 1749533924.1369
MEM 72.296875 1749533924.2372
MEM 72.296875 1749533924.3379
MEM 72.296875 1749533924.4386
MEM 72.296875 1749533924.5390
MEM 72.296875 1749533924.6396
MEM 72.296875 1749533924.7402
MEM 72.296875 1749533924.8410
MEM 72.296875 1749533924.9414
MEM 72.296875 1749533925.0422
MEM 72.296875 1749533925.1431
MEM 72.296875 1749533925.2440
MEM 72.296875 1749533925.3445
MEM 72.296875 1749533925.4450
MEM 72.296875 1749533925.5454
MEM 72.296875 1749533925.6460
MEM 72.296875 1749533925.7467
MEM 72.296875 1749533925.8473
MEM 72.296875 1749533925.9478
MEM 72.296875 1749533926.0487
MEM 72.296875 1749533926.1493
MEM 72.296875 1749533926.2497
MEM 72.296875 1749533926.3506
MEM 72.296875 1749533926.4511
MEM 72.296875 1749533926.5518
MEM 72.296875 1749533926.6526
MEM 72.296875 1749533926.7536
MEM 72.296875 1749533926.8539
MEM 72.296875 1749533926.9549
MEM 72.296875 1749533927.0556
MEM 72.296875 1749533927.1562
MEM 72.296875 1749533927.2570
MEM 72.296875 1749533927.3575
MEM 72.296875 1749533927.4582
MEM 72.296875 1749533927.5586
MEM 72.296875 1749533927.6591
MEM 72.296875 1749533927.7598
MEM 72.296875 1749533927.8602
MEM 72.296875 1749533927.9607
MEM 72.296875 1749533928.0613
MEM 72.296875 1749533928.1618
MEM 72.296875 1749533928.2622
MEM 72.296875 1749533928.3627
MEM 72.296875 1749533928.4631
MEM 72.296875 1749533928.5640
MEM 72.296875 1749533928.6647
MEM 72.296875 1749533928.7653
MEM 72.296875 1749533928.8662
MEM 72.296875 1749533928.9667
MEM 72.296875 1749533929.0674
MEM 72.296875 1749533929.1680
MEM 72.296875 1749533929.2687
MEM 72.296875 1749533929.3694
MEM 72.296875 1749533929.4700
MEM 72.296875 1749533929.5706
MEM 72.296875 1749533929.6711
MEM 72.296875 1749533929.7716
MEM 72.296875 1749533929.8722
MEM 72.296875 1749533929.9727
MEM 72.296875 1749533930.0734
MEM 72.296875 1749533930.1744
MEM 72.296875 1749533930.2750
MEM 72.296875 1749533930.3758
MEM 72.296875 1749533930.4764
MEM 72.296875 1749533930.5771
MEM 72.296875 1749533930.6776
MEM 72.296875 1749533930.7780
MEM 72.296875 1749533930.8785
MEM 72.296875 1749533930.9790
MEM 72.296875 1749533931.0795
MEM 72.296875 1749533931.1803
MEM 72.296875 1749533931.2807
MEM 72.296875 1749533931.3813
MEM 72.296875 1749533931.4818
MEM 72.296875 1749533931.5823
MEM 72.296875 1749533931.6828
MEM 72.296875 1749533931.7833
MEM 72.296875 1749533931.8840
MEM 72.296875 1749533931.9844
MEM 72.296875 1749533932.0849
MEM 72.296875 1749533932.1856
MEM 72.296875 1749533932.2860
MEM 72.296875 1749533932.3866
MEM 72.296875 1749533932.4874
MEM 72.296875 1749533932.5879
MEM 72.296875 1749533932.6886
MEM 72.296875 1749533932.7890
MEM 72.296875 1749533932.8895
MEM 72.296875 1749533932.9901
MEM 72.296875 1749533933.0907
MEM 72.296875 1749533933.1912
MEM 72.296875 1749533933.2919
MEM 72.296875 1749533933.3923
MEM 72.296875 1749533933.4928
MEM 72.296875 1749533933.5934
MEM 72.296875 1749533933.6940
MEM 72.296875 1749533933.7945
MEM 72.296875 1749533933.8949
MEM 72.296875 1749533933.9956
MEM 72.296875 1749533934.0960
MEM 72.296875 1749533934.1967
MEM 72.296875 1749533934.2973
MEM 72.296875 1749533934.3978
MEM 72.296875 1749533934.4984
MEM 72.296875 1749533934.5992
MEM 72.296875 1749533934.6997
MEM 72.296875 1749533934.8002
MEM 72.296875 1749533934.9011
MEM 72.296875 1749533935.0017
MEM 72.296875 1749533935.1022
MEM 72.296875 1749533935.2027
MEM 72.296875 1749533935.3033
MEM 72.296875 1749533935.4039
MEM 72.296875 1749533935.5048
MEM 72.296875 1749533935.6053
MEM 72.296875 1749533935.7061
MEM 72.296875 1749533935.8069
MEM 72.296875 1749533935.9077
MEM 72.296875 1749533936.0085
MEM 72.296875 1749533936.1094
MEM 72.296875 1749533936.2099
MEM 72.296875 1749533936.3103
MEM 72.296875 1749533936.4107
MEM 72.296875 1749533936.5111
MEM 72.296875 1749533936.6115
MEM 72.296875 1749533936.7122
MEM 72.296875 1749533936.8127
MEM 72.296875 1749533936.9132
MEM 72.296875 1749533937.0138
MEM 72.296875 1749533937.1142
MEM 72.296875 1749533937.2146
MEM 72.296875 1749533937.3153
MEM 72.296875 1749533937.4159
MEM 72.296875 1749533937.5164
MEM 72.296875 1749533937.6170
MEM 72.296875 1749533937.7177
MEM 72.296875 1749533937.8183
MEM 72.296875 1749533937.9187
MEM 72.296875 1749533938.0192
MEM 72.296875 1749533938.1199
MEM 72.296875 1749533938.2205
MEM 72.296875 1749533938.3209
MEM 72.296875 1749533938.4218
MEM 72.296875 1749533938.5226
MEM 72.296875 1749533938.6233
MEM 72.296875 1749533938.7243
MEM 72.296875 1749533938.8244
MEM 72.296875 1749533938.9249
MEM 72.296875 1749533939.0252
MEM 72.296875 1749533939.1259
MEM 72.296875 1749533939.2264
MEM 72.296875 1749533939.3271
MEM 72.296875 1749533939.4275
MEM 72.296875 1749533939.5279
MEM 72.296875 1749533939.6287
MEM 72.296875 1749533939.7292
MEM 72.296875 1749533939.8297
MEM 72.296875 1749533939.9301
MEM 72.296875 1749533940.0307
MEM 72.296875 1749533940.1314
MEM 72.296875 1749533940.2320
